race_name,Driver,LapNumber,Stint,TotalLaps,Compound,New,TyresNotChanged
Australian_Grand_Prix,1,,3,4.0,INTERMEDIATE,,1
Australian_Grand_Prix,1,,3,5.0,,,1
Australian_Grand_Prix,1,,3,6.0,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,3,7.0,,,1
Australian_Grand_Prix,1,,3,8.0,,,1
Australian_Grand_Prix,1,,3,9.0,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,3,10.0,,,1
Australian_Grand_Prix,1,,3,11.0,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,3,12.0,,,1
Australian_Grand_Prix,1,,3,13.0,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,3,14.0,,,1
Australian_Grand_Prix,1,,3,15.0,,,1
Australian_Grand_Prix,1,,3,16.0,,,1
Australian_Grand_Prix,1,,3,17.0,,,1
Australian_Grand_Prix,1,,3,18.0,,,1
Australian_Grand_Prix,1,,3,19.0,,,1
Australian_Grand_Prix,1,,3,20.0,,,1
Australian_Grand_Prix,1,,3,21.0,,,1
Australian_Grand_Prix,1,,3,22.0,,,1
Australian_Grand_Prix,1,,3,23.0,,,1
Australian_Grand_Prix,1,,3,24.0,,,1
Australian_Grand_Prix,1,,3,25.0,,,1
Australian_Grand_Prix,1,,3,26.0,,,1
Australian_Grand_Prix,1,,3,27.0,,,1
Australian_Grand_Prix,1,,3,28.0,,,1
Australian_Grand_Prix,1,,3,29.0,,,1
Australian_Grand_Prix,1,,3,30.0,,,1
Australian_Grand_Prix,1,,3,31.0,,,1
Australian_Grand_Prix,1,,3,32.0,,,1
Australian_Grand_Prix,1,,3,33.0,,,1
Australian_Grand_Prix,1,,3,34.0,,,1
Australian_Grand_Prix,1,,4,0.0,MEDIUM,True,0
Australian_Grand_Prix,1,,4,1.0,,,1
Australian_Grand_Prix,1,,4,2.0,,,1
Australian_Grand_Prix,1,,4,3.0,,,1
Australian_Grand_Prix,1,,4,4.0,,,1
Australian_Grand_Prix,1,,4,5.0,,,1
Australian_Grand_Prix,1,,4,6.0,,,1
Australian_Grand_Prix,1,,4,7.0,,,1
Australian_Grand_Prix,1,,3,,,,1
Australian_Grand_Prix,1,,4,8.0,,,1
Australian_Grand_Prix,1,,4,9.0,,,1
Australian_Grand_Prix,1,,4,10.0,,,1
Australian_Grand_Prix,1,,4,11.0,,,1
Australian_Grand_Prix,1,,4,12.0,,,1
Australian_Grand_Prix,1,,5,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,1,,5,1.0,,,1
Australian_Grand_Prix,1,,5,2.0,,,1
Australian_Grand_Prix,1,,5,3.0,,,1
Australian_Grand_Prix,1,,5,4.0,,,1
Australian_Grand_Prix,1,,5,5.0,,,1
Australian_Grand_Prix,1,,5,6.0,,,1
Australian_Grand_Prix,1,,5,7.0,,,1
Australian_Grand_Prix,1,,5,8.0,,,1
Australian_Grand_Prix,1,,5,9.0,,,1
Australian_Grand_Prix,1,,5,10.0,,,1
Australian_Grand_Prix,1,,5,11.0,,,1
Australian_Grand_Prix,10,6.0,3,,,,1
Australian_Grand_Prix,10,7.0,3,,,,1
Australian_Grand_Prix,10,8.0,3,,,,1
Australian_Grand_Prix,10,9.0,3,,,,1
Australian_Grand_Prix,10,10.0,3,,,,1
Australian_Grand_Prix,10,11.0,3,,,,1
Australian_Grand_Prix,10,12.0,3,,,,1
Australian_Grand_Prix,10,13.0,3,,,,1
Australian_Grand_Prix,10,14.0,3,,,,1
Australian_Grand_Prix,10,15.0,3,,,,1
Australian_Grand_Prix,10,16.0,3,,,,1
Australian_Grand_Prix,10,20.0,3,,,,1
Australian_Grand_Prix,10,21.0,3,,,,1
Australian_Grand_Prix,10,24.0,3,,,,1
Australian_Grand_Prix,10,25.0,3,,,,1
Australian_Grand_Prix,10,26.0,3,,,,1
Australian_Grand_Prix,10,27.0,3,,,,1
Australian_Grand_Prix,10,28.0,3,,,,1
Australian_Grand_Prix,10,29.0,3,,,,1
Australian_Grand_Prix,10,31.0,3,,,,1
Australian_Grand_Prix,10,35.0,4,,,,1
Australian_Grand_Prix,10,36.0,4,,,,1
Australian_Grand_Prix,10,42.0,4,,,,1
Australian_Grand_Prix,10,43.0,4,,,,1
Australian_Grand_Prix,10,48.0,5,,,,1
Australian_Grand_Prix,10,52.0,5,,,,1
Australian_Grand_Prix,10,53.0,5,,,,1
Australian_Grand_Prix,10,56.0,5,,,,1
Australian_Grand_Prix,10,,0,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,10,,0,1.0,,,1
Australian_Grand_Prix,10,,0,2.0,,,1
Australian_Grand_Prix,10,,1,0.0,UNKNOWN,False,1
Australian_Grand_Prix,10,,1,2.0,INTERMEDIATE,,1
Australian_Grand_Prix,10,,1,3.0,,,1
Australian_Grand_Prix,10,,2,3.0,INTERMEDIATE,False,1
Australian_Grand_Prix,10,,2,4.0,,,1
Australian_Grand_Prix,10,,3,4.0,INTERMEDIATE,False,1
Australian_Grand_Prix,10,,3,5.0,,,1
Australian_Grand_Prix,10,,3,6.0,,,1
Australian_Grand_Prix,10,,3,,,,1
Australian_Grand_Prix,10,,3,7.0,,,1
Australian_Grand_Prix,10,,3,8.0,,,1
Australian_Grand_Prix,10,,3,9.0,,,1
Australian_Grand_Prix,10,,3,10.0,,,1
Australian_Grand_Prix,10,,3,11.0,,,1
Australian_Grand_Prix,10,,3,12.0,,,1
Australian_Grand_Prix,10,,3,13.0,,,1
Australian_Grand_Prix,10,,3,14.0,,,1
Australian_Grand_Prix,10,,3,15.0,,,1
Australian_Grand_Prix,10,,3,16.0,,,1
Australian_Grand_Prix,10,,3,17.0,,,1
Australian_Grand_Prix,10,,3,18.0,,,1
Australian_Grand_Prix,10,,3,19.0,,,1
Australian_Grand_Prix,10,,3,20.0,,,1
Australian_Grand_Prix,10,,3,21.0,,,1
Australian_Grand_Prix,10,,3,22.0,,,1
Australian_Grand_Prix,10,,3,23.0,,,1
Australian_Grand_Prix,10,,3,24.0,,,1
Australian_Grand_Prix,10,,3,25.0,,,1
Australian_Grand_Prix,10,,3,26.0,,,1
Australian_Grand_Prix,10,,3,27.0,,,1
Australian_Grand_Prix,10,,3,28.0,,,1
Australian_Grand_Prix,10,,3,29.0,,,1
Australian_Grand_Prix,10,,3,30.0,,,1
Australian_Grand_Prix,10,,3,31.0,,,1
Australian_Grand_Prix,10,,3,32.0,,,1
Australian_Grand_Prix,10,,3,33.0,,,1
Australian_Grand_Prix,10,,4,0.0,HARD,True,0
Australian_Grand_Prix,10,,4,1.0,,,1
Australian_Grand_Prix,10,,4,2.0,,,1
Australian_Grand_Prix,10,,4,3.0,,,1
Australian_Grand_Prix,10,,4,4.0,,,1
Australian_Grand_Prix,10,,4,5.0,,,1
Australian_Grand_Prix,10,,4,6.0,,,1
Australian_Grand_Prix,10,,4,7.0,,,1
Australian_Grand_Prix,10,,4,8.0,,,1
Australian_Grand_Prix,10,,3,,,,1
Australian_Grand_Prix,10,,4,9.0,,,1
Australian_Grand_Prix,10,,4,10.0,,,1
Australian_Grand_Prix,10,,4,11.0,,,1
Australian_Grand_Prix,10,,4,12.0,,,1
Australian_Grand_Prix,10,,4,13.0,,,1
Australian_Grand_Prix,10,,5,0.0,UNKNOWN,False,1
Australian_Grand_Prix,10,,5,,INTERMEDIATE,True,0
Australian_Grand_Prix,10,,5,1.0,,,1
Australian_Grand_Prix,10,,5,2.0,,,1
Australian_Grand_Prix,10,,5,3.0,,,1
Australian_Grand_Prix,10,,5,4.0,,,1
Australian_Grand_Prix,10,,5,5.0,,,1
Australian_Grand_Prix,10,,5,6.0,,,1
Australian_Grand_Prix,10,,5,7.0,,,1
Australian_Grand_Prix,10,,5,8.0,,,1
Australian_Grand_Prix,10,,5,9.0,,,1
Australian_Grand_Prix,10,,5,10.0,,,1
Australian_Grand_Prix,10,,5,11.0,,,1
Australian_Grand_Prix,12,2.0,0,,,,1
Australian_Grand_Prix,12,6.0,3,,,,1
Australian_Grand_Prix,12,7.0,3,,,,1
Australian_Grand_Prix,12,8.0,3,,,,1
Australian_Grand_Prix,12,9.0,3,,,,1
Australian_Grand_Prix,12,10.0,3,,,,1
Australian_Grand_Prix,12,11.0,3,,,,1
Australian_Grand_Prix,12,13.0,3,,,,1
Australian_Grand_Prix,12,15.0,3,,,,1
Australian_Grand_Prix,12,18.0,3,,,,1
Australian_Grand_Prix,12,19.0,3,,,,1
Australian_Grand_Prix,12,20.0,3,,,,1
Australian_Grand_Prix,12,21.0,3,,,,1
Australian_Grand_Prix,12,24.0,3,,,,1
Australian_Grand_Prix,12,25.0,3,,,,1
Australian_Grand_Prix,12,27.0,3,,,,1
Australian_Grand_Prix,12,29.0,3,,,,1
Australian_Grand_Prix,12,30.0,3,,,,1
Australian_Grand_Prix,12,31.0,3,,,,1
Australian_Grand_Prix,12,32.0,3,,,,1
Australian_Grand_Prix,12,35.0,4,,,,1
Australian_Grand_Prix,12,36.0,4,,,,1
Australian_Grand_Prix,12,42.0,4,,,,1
Australian_Grand_Prix,12,43.0,4,,,,1
Australian_Grand_Prix,12,46.0,5,,,,1
Australian_Grand_Prix,12,54.0,5,,,,1
Australian_Grand_Prix,12,56.0,5,,,,1
Australian_Grand_Prix,12,,0,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,12,,0,1.0,,,1
Australian_Grand_Prix,12,,0,2.0,,,1
Australian_Grand_Prix,12,,1,2.0,INTERMEDIATE,False,1
Australian_Grand_Prix,12,,1,3.0,,,1
Australian_Grand_Prix,12,,2,0.0,UNKNOWN,False,1
Australian_Grand_Prix,12,,2,3.0,INTERMEDIATE,,1
Australian_Grand_Prix,12,,2,4.0,,,1
Australian_Grand_Prix,12,,3,4.0,INTERMEDIATE,False,1
Australian_Grand_Prix,12,,3,5.0,,,1
Australian_Grand_Prix,12,,3,6.0,,,1
Australian_Grand_Prix,12,,3,,,,1
Australian_Grand_Prix,12,,3,7.0,,,1
Australian_Grand_Prix,12,,3,8.0,,,1
Australian_Grand_Prix,12,,3,9.0,,,1
Australian_Grand_Prix,12,,3,10.0,,,1
Australian_Grand_Prix,12,,3,11.0,,,1
Australian_Grand_Prix,12,,3,12.0,,,1
Australian_Grand_Prix,12,,3,13.0,,,1
Australian_Grand_Prix,12,,3,14.0,,,1
Australian_Grand_Prix,12,,3,15.0,,,1
Australian_Grand_Prix,12,,3,16.0,,,1
Australian_Grand_Prix,12,,3,17.0,,,1
Australian_Grand_Prix,12,,3,18.0,,,1
Australian_Grand_Prix,12,,3,19.0,,,1
Australian_Grand_Prix,12,,3,20.0,,,1
Australian_Grand_Prix,12,,3,21.0,,,1
Australian_Grand_Prix,12,,3,22.0,,,1
Australian_Grand_Prix,12,,3,23.0,,,1
Australian_Grand_Prix,12,,3,24.0,,,1
Australian_Grand_Prix,12,,3,25.0,,,1
Australian_Grand_Prix,12,,3,26.0,,,1
Australian_Grand_Prix,12,,3,27.0,,,1
Australian_Grand_Prix,12,,3,28.0,,,1
Australian_Grand_Prix,12,,3,29.0,,,1
Australian_Grand_Prix,12,,3,30.0,,,1
Australian_Grand_Prix,12,,3,31.0,,,1
Australian_Grand_Prix,12,,3,32.0,,,1
Australian_Grand_Prix,12,,3,33.0,,,1
Australian_Grand_Prix,12,,4,0.0,HARD,True,0
Australian_Grand_Prix,12,,4,1.0,,,1
Australian_Grand_Prix,12,,4,2.0,,,1
Australian_Grand_Prix,12,,4,3.0,,,1
Australian_Grand_Prix,12,,4,4.0,,,1
Australian_Grand_Prix,12,,4,5.0,,,1
Australian_Grand_Prix,12,,4,6.0,,,1
Australian_Grand_Prix,12,,4,7.0,,,1
Australian_Grand_Prix,12,,4,8.0,,,1
Australian_Grand_Prix,12,,3,,,,1
Australian_Grand_Prix,12,,4,9.0,,,1
Australian_Grand_Prix,12,,4,10.0,,,1
Australian_Grand_Prix,12,,4,11.0,,,1
Australian_Grand_Prix,12,,5,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,12,,5,1.0,,,1
Australian_Grand_Prix,12,,5,2.0,,,1
Australian_Grand_Prix,12,,5,3.0,,,1
Australian_Grand_Prix,12,,5,4.0,,,1
Australian_Grand_Prix,12,,5,5.0,,,1
Australian_Grand_Prix,12,,5,6.0,,,1
Australian_Grand_Prix,12,,5,7.0,,,1
Australian_Grand_Prix,12,,5,8.0,,,1
Australian_Grand_Prix,12,,5,9.0,,,1
Australian_Grand_Prix,12,,5,10.0,,,1
Australian_Grand_Prix,12,,5,11.0,,,1
Australian_Grand_Prix,12,,5,12.0,,,1
Australian_Grand_Prix,12,,5,13.0,,,1
Australian_Grand_Prix,14,2.0,0,,,,1
Australian_Grand_Prix,14,6.0,3,,,,1
Australian_Grand_Prix,14,7.0,3,,,,1
Australian_Grand_Prix,14,8.0,3,,,,1
Australian_Grand_Prix,14,9.0,3,,,,1
Australian_Grand_Prix,14,10.0,3,,,,1
Australian_Grand_Prix,14,11.0,3,,,,1
Australian_Grand_Prix,14,12.0,3,,,,1
Australian_Grand_Prix,14,13.0,3,,,,1
Australian_Grand_Prix,14,14.0,3,,,,1
Australian_Grand_Prix,14,15.0,3,,,,1
Australian_Grand_Prix,14,19.0,3,,,,1
Australian_Grand_Prix,14,24.0,3,,,,1
Australian_Grand_Prix,14,26.0,3,,,,1
Australian_Grand_Prix,14,27.0,3,,,,1
Australian_Grand_Prix,14,28.0,3,,,,1
Australian_Grand_Prix,14,29.0,3,,,,1
Australian_Grand_Prix,14,30.0,3,,,,1
Australian_Grand_Prix,14,31.0,3,,,,1
Australian_Grand_Prix,14,32.0,3,,,,1
Australian_Grand_Prix,14,,0,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,14,,0,1.0,,,1
Australian_Grand_Prix,14,,0,2.0,,,1
Australian_Grand_Prix,14,,1,2.0,INTERMEDIATE,False,1
Australian_Grand_Prix,14,,1,3.0,,,1
Australian_Grand_Prix,14,,2,3.0,INTERMEDIATE,False,1
Australian_Grand_Prix,14,,2,4.0,,,1
Australian_Grand_Prix,14,,3,4.0,INTERMEDIATE,False,1
Australian_Grand_Prix,14,,3,5.0,,,1
Australian_Grand_Prix,14,,3,6.0,,,1
Australian_Grand_Prix,14,,3,,,,1
Australian_Grand_Prix,14,,3,7.0,,,1
Australian_Grand_Prix,14,,3,8.0,,,1
Australian_Grand_Prix,14,,3,9.0,,,1
Australian_Grand_Prix,14,,3,10.0,,,1
Australian_Grand_Prix,14,,3,11.0,,,1
Australian_Grand_Prix,14,,3,12.0,,,1
Australian_Grand_Prix,14,,3,13.0,,,1
Australian_Grand_Prix,14,,3,14.0,,,1
Australian_Grand_Prix,14,,3,15.0,,,1
Australian_Grand_Prix,14,,3,16.0,,,1
Australian_Grand_Prix,14,,3,17.0,,,1
Australian_Grand_Prix,14,,3,18.0,,,1
Australian_Grand_Prix,14,,3,19.0,,,1
Australian_Grand_Prix,14,,3,20.0,,,1
Australian_Grand_Prix,14,,3,21.0,,,1
Australian_Grand_Prix,14,,3,22.0,,,1
Australian_Grand_Prix,14,,3,23.0,,,1
Australian_Grand_Prix,14,,3,24.0,,,1
Australian_Grand_Prix,14,,3,25.0,,,1
Australian_Grand_Prix,14,,3,26.0,,,1
Australian_Grand_Prix,14,,3,27.0,,,1
Australian_Grand_Prix,14,,3,28.0,,,1
Australian_Grand_Prix,14,,3,29.0,,,1
Australian_Grand_Prix,14,,3,30.0,,,1
Australian_Grand_Prix,14,,3,31.0,,,1
Australian_Grand_Prix,14,,3,32.0,,,1
Australian_Grand_Prix,16,6.0,3,,,,1
Australian_Grand_Prix,16,7.0,3,,,,1
Australian_Grand_Prix,16,8.0,3,,,,1
Australian_Grand_Prix,16,9.0,3,,,,1
Australian_Grand_Prix,16,10.0,3,,,,1
Australian_Grand_Prix,16,12.0,3,,,,1
Australian_Grand_Prix,16,13.0,3,,,,1
Australian_Grand_Prix,16,15.0,3,,,,1
Australian_Grand_Prix,16,16.0,3,,,,1
Australian_Grand_Prix,16,20.0,3,,,,1
Australian_Grand_Prix,16,21.0,3,,,,1
Australian_Grand_Prix,16,22.0,3,,,,1
Australian_Grand_Prix,16,25.0,3,,,,1
Australian_Grand_Prix,16,28.0,3,,,,1
Australian_Grand_Prix,16,29.0,3,,,,1
Australian_Grand_Prix,16,30.0,3,,,,1
Australian_Grand_Prix,16,32.0,3,,,,1
Australian_Grand_Prix,16,36.0,4,,,,1
Australian_Grand_Prix,16,42.0,4,,,,1
Australian_Grand_Prix,16,43.0,4,,,,1
Australian_Grand_Prix,16,49.0,5,,,,1
Australian_Grand_Prix,16,50.0,5,,,,1
Australian_Grand_Prix,16,51.0,5,,,,1
Australian_Grand_Prix,16,52.0,5,,,,1
Australian_Grand_Prix,16,53.0,5,,,,1
Australian_Grand_Prix,16,54.0,5,,,,1
Australian_Grand_Prix,16,55.0,5,,,,1
Australian_Grand_Prix,16,56.0,5,,,,1
Australian_Grand_Prix,16,,0,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,16,,0,1.0,,,1
Australian_Grand_Prix,16,,0,2.0,,,1
Australian_Grand_Prix,16,,1,2.0,INTERMEDIATE,False,1
Australian_Grand_Prix,16,,1,3.0,,,1
Australian_Grand_Prix,16,,2,3.0,INTERMEDIATE,False,1
Australian_Grand_Prix,16,,2,4.0,,,1
Australian_Grand_Prix,16,,3,4.0,INTERMEDIATE,False,1
Australian_Grand_Prix,16,,3,5.0,,,1
Australian_Grand_Prix,16,,3,6.0,,,1
Australian_Grand_Prix,16,,3,,,,1
Australian_Grand_Prix,16,,3,,,,1
Australian_Grand_Prix,16,,3,7.0,,,1
Australian_Grand_Prix,16,,3,8.0,,,1
Australian_Grand_Prix,16,,3,9.0,,,1
Australian_Grand_Prix,16,,3,10.0,,,1
Australian_Grand_Prix,16,,3,11.0,,,1
Australian_Grand_Prix,16,,3,12.0,,,1
Australian_Grand_Prix,16,,3,13.0,,,1
Australian_Grand_Prix,16,,3,14.0,,,1
Australian_Grand_Prix,16,,3,15.0,,,1
Australian_Grand_Prix,16,,3,16.0,,,1
Australian_Grand_Prix,16,,3,17.0,,,1
Australian_Grand_Prix,16,,3,18.0,,,1
Australian_Grand_Prix,16,,3,19.0,,,1
Australian_Grand_Prix,16,,3,20.0,,,1
Australian_Grand_Prix,16,,3,21.0,,,1
Australian_Grand_Prix,16,,3,22.0,,,1
Australian_Grand_Prix,16,,3,23.0,,,1
Australian_Grand_Prix,16,,3,24.0,,,1
Australian_Grand_Prix,16,,3,25.0,,,1
Australian_Grand_Prix,16,,3,26.0,,,1
Australian_Grand_Prix,16,,3,27.0,,,1
Australian_Grand_Prix,16,,3,28.0,,,1
Australian_Grand_Prix,16,,3,29.0,,,1
Australian_Grand_Prix,16,,3,30.0,,,1
Australian_Grand_Prix,16,,3,31.0,,,1
Australian_Grand_Prix,16,,3,32.0,,,1
Australian_Grand_Prix,16,,3,33.0,,,1
Australian_Grand_Prix,16,,3,34.0,,,1
Australian_Grand_Prix,16,,4,1.0,HARD,False,0
Australian_Grand_Prix,16,,4,2.0,,,1
Australian_Grand_Prix,16,,4,3.0,,,1
Australian_Grand_Prix,16,,4,4.0,,,1
Australian_Grand_Prix,16,,4,5.0,,,1
Australian_Grand_Prix,16,,4,6.0,,,1
Australian_Grand_Prix,16,,4,7.0,,,1
Australian_Grand_Prix,16,,4,8.0,,,1
Australian_Grand_Prix,16,,3,,,,1
Australian_Grand_Prix,16,,4,9.0,,,1
Australian_Grand_Prix,16,,4,10.0,,,1
Australian_Grand_Prix,16,,4,11.0,,,1
Australian_Grand_Prix,16,,4,12.0,,,1
Australian_Grand_Prix,16,,4,13.0,,,1
Australian_Grand_Prix,16,,4,14.0,,,1
Australian_Grand_Prix,16,,5,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,16,,5,1.0,,,1
Australian_Grand_Prix,16,,5,2.0,,,1
Australian_Grand_Prix,16,,5,3.0,,,1
Australian_Grand_Prix,16,,5,4.0,,,1
Australian_Grand_Prix,16,,5,5.0,,,1
Australian_Grand_Prix,16,,5,6.0,,,1
Australian_Grand_Prix,16,,5,7.0,,,1
Australian_Grand_Prix,16,,5,8.0,,,1
Australian_Grand_Prix,16,,5,9.0,,,1
Australian_Grand_Prix,16,,5,10.0,,,1
Australian_Grand_Prix,18,2.0,0,,,,1
Australian_Grand_Prix,18,6.0,3,,,,1
Australian_Grand_Prix,18,7.0,3,,,,1
Australian_Grand_Prix,18,8.0,3,,,,1
Australian_Grand_Prix,18,9.0,3,,,,1
Australian_Grand_Prix,18,10.0,3,,,,1
Australian_Grand_Prix,18,11.0,3,,,,1
Australian_Grand_Prix,18,12.0,3,,,,1
Australian_Grand_Prix,18,13.0,3,,,,1
Australian_Grand_Prix,18,14.0,3,,,,1
Australian_Grand_Prix,18,15.0,3,,,,1
Australian_Grand_Prix,18,24.0,3,,,,1
Australian_Grand_Prix,18,25.0,3,,,,1
Australian_Grand_Prix,18,26.0,3,,,,1
Australian_Grand_Prix,18,27.0,3,,,,1
Australian_Grand_Prix,18,28.0,3,,,,1
Australian_Grand_Prix,18,32.0,3,,,,1
Australian_Grand_Prix,18,35.0,4,,,,1
Australian_Grand_Prix,18,36.0,4,,,,1
Australian_Grand_Prix,18,42.0,4,,,,1
Australian_Grand_Prix,18,43.0,4,,,,1
Australian_Grand_Prix,18,46.0,5,,,,1
Australian_Grand_Prix,18,53.0,5,,,,1
Australian_Grand_Prix,18,54.0,5,,,,1
Australian_Grand_Prix,18,55.0,5,,,,1
Australian_Grand_Prix,18,56.0,5,,,,1
Australian_Grand_Prix,18,,0,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,18,,0,,WET,,1
Australian_Grand_Prix,18,,0,,INTERMEDIATE,,1
Australian_Grand_Prix,18,,0,1.0,,,1
Australian_Grand_Prix,18,,0,2.0,,,1
Australian_Grand_Prix,18,,1,2.0,INTERMEDIATE,False,1
Australian_Grand_Prix,18,,1,3.0,,,1
Australian_Grand_Prix,18,,2,3.0,INTERMEDIATE,False,1
Australian_Grand_Prix,18,,2,4.0,,,1
Australian_Grand_Prix,18,,3,4.0,INTERMEDIATE,False,1
Australian_Grand_Prix,18,,3,5.0,,,1
Australian_Grand_Prix,18,,3,6.0,,,1
Australian_Grand_Prix,18,,3,,,,1
Australian_Grand_Prix,18,,3,7.0,,,1
Australian_Grand_Prix,18,,3,8.0,,,1
Australian_Grand_Prix,18,,3,9.0,,,1
Australian_Grand_Prix,18,,3,10.0,,,1
Australian_Grand_Prix,18,,3,11.0,,,1
Australian_Grand_Prix,18,,3,12.0,,,1
Australian_Grand_Prix,18,,3,13.0,,,1
Australian_Grand_Prix,18,,3,14.0,,,1
Australian_Grand_Prix,18,,3,15.0,,,1
Australian_Grand_Prix,18,,3,16.0,,,1
Australian_Grand_Prix,18,,3,17.0,,,1
Australian_Grand_Prix,18,,3,18.0,,,1
Australian_Grand_Prix,18,,3,19.0,,,1
Australian_Grand_Prix,18,,3,20.0,,,1
Australian_Grand_Prix,18,,3,21.0,,,1
Australian_Grand_Prix,18,,3,22.0,,,1
Australian_Grand_Prix,18,,3,23.0,,,1
Australian_Grand_Prix,18,,3,24.0,,,1
Australian_Grand_Prix,18,,3,25.0,,,1
Australian_Grand_Prix,18,,3,26.0,,,1
Australian_Grand_Prix,18,,3,27.0,,,1
Australian_Grand_Prix,18,,3,28.0,,,1
Australian_Grand_Prix,18,,3,29.0,,,1
Australian_Grand_Prix,18,,3,30.0,,,1
Australian_Grand_Prix,18,,3,31.0,,,1
Australian_Grand_Prix,18,,3,32.0,,,1
Australian_Grand_Prix,18,,3,33.0,,,1
Australian_Grand_Prix,18,,4,1.0,HARD,False,0
Australian_Grand_Prix,18,,4,2.0,,,1
Australian_Grand_Prix,18,,4,3.0,,,1
Australian_Grand_Prix,18,,4,4.0,,,1
Australian_Grand_Prix,18,,3,29.0,,True,0
Australian_Grand_Prix,18,,1,1.0,,True,0
Australian_Grand_Prix,18,,2,1.0,,True,1
Australian_Grand_Prix,18,,3,,,,1
Australian_Grand_Prix,18,,1,,,,1
Australian_Grand_Prix,18,,4,5.0,,,1
Australian_Grand_Prix,18,,4,6.0,,,1
Australian_Grand_Prix,18,,4,7.0,,,1
Australian_Grand_Prix,18,,4,8.0,,,1
Australian_Grand_Prix,18,,4,9.0,,,1
Australian_Grand_Prix,18,,3,,,,1
Australian_Grand_Prix,18,,4,10.0,,,1
Australian_Grand_Prix,18,,4,11.0,,,1
Australian_Grand_Prix,18,,4,12.0,,,1
Australian_Grand_Prix,18,,5,0.0,INTERMEDIATE,True,0
Australian_Grand_Prix,18,,5,1.0,,,1
Australian_Grand_Prix,18,,5,2.0,,,1
Australian_Grand_Prix,18,,5,3.0,,,1
Australian_Grand_Prix,18,,5,4.0,,,1
Australian_Grand_Prix,18,,5,5.0,,,1
Australian_Grand_Prix,18,,5,6.0,,,1
Australian_Grand_Prix,18,,5,7.0,,,1
Australian_Grand_Prix,18,,5,8.0,,,1
Australian_Grand_Prix,18,,5,9.0,,,1
Australian_Grand_Prix,18,,5,10.0,,,1
Australian_Grand_Prix,18,,5,11.0,,,1
Australian_Grand_Prix,18,,5,12.0,,,1
Australian_Grand_Prix,18,,5,13.0,,,1
Australian_Grand_Prix,22,2.0,0,,,,1
Australian_Grand_Prix,22,6.0,3,,,,1
Australian_Grand_Prix,22,7.0,3,,,,1
Australian_Grand_Prix,22,8.0,3,,,,1
Australian_Grand_Prix,22,9.0,3,,,,1
Australian_Grand_Prix,22,10.0,3,,,,1
Australian_Grand_Prix,22,11.0,3,,,,1
Australian_Grand_Prix,22,12.0,3,,,,1
