race_name,car_number,lap_number,track_limit,off_track,any_violation,message
Japanese_Grand_Prix,55,27,True,False,True,CAR 55 (SAI) TIME 1:33.932 DELETED - TRACK LIMITS AT TURN 17 LAP 25 14:43:19
Japanese_Grand_Prix,22,29,True,False,True,CAR 22 (TSU) TIME 1:33.745 DELETED - TRACK LIMITS AT TURN 17 LAP 26 14:45:10
Japanese_Grand_Prix,63,35,True,False,True,CAR 63 (RUS) TIME 1:32.080 DELETED - TRACK LIMITS AT TURN 17 LAP 33 14:55:29
Japanese_Grand_Prix,12,48,True,False,True,CAR 12 (ANT) TIME 1:31.238 DELETED - TRACK LIMITS AT TURN 17 LAP 47 15:16:58
Japanese_Grand_Prix,4,53,True,False,True,CAR 4 (NOR) TIME 1:31.423 DELETED - TRACK LIMITS AT TURN 17 LAP 53 15:25:48
Japanese_Grand_Prix,10,53,True,False,True,CAR 10 (GAS) TIME 1:33.169 DELETED - TRACK LIMITS AT TURN 17 LAP 53 15:26:48
Bahrain_Grand_Prix,12,2,True,False,True,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 1 18:04:28
Bahrain_Grand_Prix,12,4,True,False,True,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 1 18:04:22
Bahrain_Grand_Prix,14,4,True,False,True,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 1 18:04:23
Bahrain_Grand_Prix,31,5,True,False,True,CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 1 18:04:24
Bahrain_Grand_Prix,6,6,True,False,True,CAR 6 (HAD) TIME 1:39.603 DELETED - TRACK LIMITS AT TURN 13 LAP 2 18:06:57
Bahrain_Grand_Prix,44,8,True,False,True,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 1 18:04:08
Bahrain_Grand_Prix,12,9,True,False,True,CAR 12 (ANT) TIME 1:39.197 DELETED - TRACK LIMITS AT TURN 13 LAP 8 18:16:44
Bahrain_Grand_Prix,6,10,True,False,True,CAR 6 (HAD) TIME 1:37.392 DELETED - TRACK LIMITS AT TURN 13 LAP 8 18:17:15
Bahrain_Grand_Prix,22,10,True,False,True,CAR 22 (TSU) TIME 1:40.727 DELETED - TRACK LIMITS AT TURN 13 LAP 9 18:18:29
Bahrain_Grand_Prix,7,12,True,False,True,CAR 7 (DOO) TIME 1:37.745 DELETED - TRACK LIMITS AT TURN 13 LAP 11 18:22:09
Bahrain_Grand_Prix,6,13,True,False,True,CAR 6 (HAD) TIME 1:38.623 DELETED - TRACK LIMITS AT TURN 13 LAP 11 18:22:12
Bahrain_Grand_Prix,4,13,True,False,True,CAR 4 (NOR) TIME 1:41.534 DELETED - TRACK LIMITS AT TURN 13 LAP 10 18:19:57
Bahrain_Grand_Prix,12,14,True,False,True,CAR 12 (ANT) TIME 1:59.713 DELETED - TRACK LIMITS AT TURN 11 LAP 13 18:25:11
Bahrain_Grand_Prix,30,15,True,False,True,CAR 30 (LAW) TIME 1:43.984 DELETED - TRACK LIMITS AT TURN 13 LAP 14 18:26:59
Bahrain_Grand_Prix,30,19,True,False,True,CAR 30 (LAW) TIME 1:39.836 DELETED - TRACK LIMITS AT TURN 13 LAP 18 18:33:58
Bahrain_Grand_Prix,12,22,True,False,True,CAR 12 (ANT) TIME 1:39.467 DELETED - TRACK LIMITS AT TURN 13 LAP 10 18:20:03
Bahrain_Grand_Prix,81,24,True,False,True,CAR 81 (PIA) TIME 1:37.933 DELETED - TRACK LIMITS AT TURN 11 LAP 23 18:41:20
Bahrain_Grand_Prix,7,28,True,False,True,CAR 7 (DOO) TIME 1:39.521 DELETED - TRACK LIMITS AT TURN 13 LAP 27 18:48:31
Bahrain_Grand_Prix,4,37,True,False,True,CAR 4 (NOR) TIME 1:36.505 DELETED - TRACK LIMITS AT TURN 4 LAP 36 19:04:45
Bahrain_Grand_Prix,14,39,True,False,True,CAR 14 (ALO) TIME 1:40.731 DELETED - TRACK LIMITS AT TURN 1 LAP 36 19:04:35
Bahrain_Grand_Prix,55,39,True,False,True,CAR 55 (SAI) TIME 1:40.833 DELETED - TRACK LIMITS AT TURN 10 LAP 36 19:05:14
Bahrain_Grand_Prix,27,39,True,False,True,CAR 27 (HUL) TIME 1:38.943 DELETED - TRACK LIMITS AT TURN 13 LAP 36 19:05:40
Bahrain_Grand_Prix,16,40,True,False,True,CAR 16 (LEC) TIME 1:36.142 DELETED - TRACK LIMITS AT TURN 13 LAP 38 19:08:45
Bahrain_Grand_Prix,44,44,True,False,True,CAR 44 (HAM) TIME 1:37.115 DELETED - TRACK LIMITS AT TURN 4 LAP 42 19:14:25
Bahrain_Grand_Prix,12,44,True,False,True,CAR 12 (ANT) TIME 1:39.917 DELETED - TRACK LIMITS AT TURN 10 LAP 36 19:05:15
Bahrain_Grand_Prix,1,46,True,False,True,CAR 1 (VER) TIME 1:37.385 DELETED - TRACK LIMITS AT TURN 13 LAP 45 19:20:09
Bahrain_Grand_Prix,7,48,True,False,True,CAR 7 (DOO) TIME 1:37.533 DELETED - TRACK LIMITS AT TURN 13 LAP 42 19:15:22
Bahrain_Grand_Prix,1,50,True,False,True,CAR 1 (VER) TIME 1:37.484 DELETED - TRACK LIMITS AT TURN 13 LAP 48 19:25:01
Bahrain_Grand_Prix,4,53,True,False,True,CAR 4 (NOR) TIME 1:37.861 DELETED - TRACK LIMITS AT TURN 4 LAP 49 19:25:38
Bahrain_Grand_Prix,22,53,True,False,True,CAR 22 (TSU) TIME 1:37.834 DELETED - TRACK LIMITS AT TURN 13 LAP 50 19:28:25
Bahrain_Grand_Prix,87,54,True,False,True,CAR 87 (BEA) TIME 1:38.548 DELETED - TRACK LIMITS AT TURN 13 LAP 52 19:31:42
Bahrain_Grand_Prix,22,55,True,False,True,CAR 22 (TSU) TIME 1:38.497 DELETED - TRACK LIMITS AT TURN 13 LAP 52 19:31:41
Bahrain_Grand_Prix,87,55,True,False,True,CAR 87 (BEA) TIME 1:38.643 DELETED - TRACK LIMITS AT TURN 13 LAP 54 19:35:00
Bahrain_Grand_Prix,1,56,True,False,True,CAR 1 (VER) TIME 1:38.687 DELETED - TRACK LIMITS AT TURN 4 LAP 55 19:35:37
Bahrain_Grand_Prix,7,57,True,False,True,CAR 7 (DOO) TIME 1:38.811 DELETED - TRACK LIMITS AT TURN 13 LAP 56 19:38:23
Bahrain_Grand_Prix,7,57,True,False,True,INCIDENT INVOLVING CAR 7 (DOO) NOTED - TRACK LIMITS
Bahrain_Grand_Prix,7,57,True,False,True,FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) UNDER INVESTIGATION - TRACK LIMITS
Bahrain_Grand_Prix,18,57,True,False,True,CAR 18 (STR) TIME 1:38.980 DELETED - TRACK LIMITS AT TURN 13 LAP 57 19:40:15
Bahrain_Grand_Prix,7,57,True,False,True,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 7 (DOO) - TRACK LIMITS
Jeddah,1,8,True,False,True,CAR 1 (VER) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:05
Jeddah,12,8,True,False,True,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:06
Jeddah,5,11,True,False,True,CAR 5 (BOR) TIME 1:36.994 DELETED - TRACK LIMITS AT TURN 17 LAP 8 20:19:07
Jeddah,18,13,True,False,True,CAR 18 (STR) TIME 1:36.148 DELETED - TRACK LIMITS AT TURN 22 LAP 12 20:25:41
Jeddah,30,19,True,False,True,CAR 30 (LAW) TIME 1:35.162 DELETED - TRACK LIMITS AT TURN 11 LAP 18 20:34:35
Jeddah,23,20,True,False,True,CAR 23 (ALB) TIME 1:35.896 DELETED - TRACK LIMITS AT TURN 2 LAP 19 20:35:40
Jeddah,5,22,True,False,True,CAR 5 (BOR) TIME 1:36.354 DELETED - TRACK LIMITS AT TURN 2 LAP 21 20:39:10
Jeddah,6,23,True,False,True,CAR 6 (HAD) TIME 1:36.137 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:29
Jeddah,14,27,True,False,True,CAR 14 (ALO) TIME 1:37.031 DELETED - TRACK LIMITS AT TURN 2 LAP 25 20:45:38
Jeddah,4,29,True,False,True,CAR 4 (NOR) TIME 1:33.342 DELETED - TRACK LIMITS AT TURN 4 LAP 27 20:48:11
Jeddah,30,30,True,False,True,CAR 30 (LAW) TIME 1:35.190 DELETED - TRACK LIMITS AT TURN 2 LAP 28 20:50:21
Jeddah,12,31,True,False,True,CAR 12 (ANT) TIME 1:33.780 DELETED - TRACK LIMITS AT TURN 15 LAP 25 20:45:55
Jeddah,6,32,True,False,True,CAR 6 (HAD) TIME 1:35.421 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:40
Jeddah,44,32,True,False,True,CAR 44 (HAM) TIME 1:34.392 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:45
Miami_Grand_Prix,55,17,True,False,True,CAR 55 (SAI) TIME 1:32.915 DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:28:57
Miami_Grand_Prix,1,19,True,False,True,CAR 1 (VER) TIME 1:34.857 DELETED - TRACK LIMITS AT TURN 11 LAP 17 16:30:10
Miami_Grand_Prix,5,32,True,False,True,CAR 5 (BOR) TIME 1:57.049 DELETED - TRACK LIMITS AT TURN 6 LAP 30 16:51:18
Emilia_Romagna_Grand_Prix,10,4,True,False,True,CAR 10 (GAS) TIME 1:25.766 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:07:09
Emilia_Romagna_Grand_Prix,10,8,True,False,True,CAR 10 (GAS) TIME 1:22.462 DELETED - TRACK LIMITS AT TURN 17 LAP 7 15:13:08
Emilia_Romagna_Grand_Prix,23,61,True,False,True,CAR 23 (ALB) TIME 1:21.386 DELETED - TRACK LIMITS AT TURN 3 LAP 60 16:30:16
Monte Carlo,22,12,True,False,True,CAR 22 (TSU) TIME 1:23.351 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:14:56
Monte Carlo,30,12,True,False,True,CAR 30 (LAW) TIME 1:24.550 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:16:11
Monte Carlo,16,23,True,False,True,CAR 16 (LEC) TIME 1:15.782 DELETED - TRACK LIMITS AT TURN 10 LAP 21 15:31:13
Monte Carlo,44,37,True,False,True,CAR 44 (HAM) TIME 1:17.826 DELETED - TRACK LIMITS AT TURN 10 LAP 35 15:49:24
Monte Carlo,12,43,True,False,True,CAR 12 (ANT) TIME 1:18.060 DELETED - TRACK LIMITS AT TURN 10 LAP 41 15:58:34
Monte Carlo,63,50,True,False,True,CAR 63 (RUS) TIME 1:19.959 DELETED - TRACK LIMITS AT TURN 10 LAP 47 16:06:25
Monte Carlo,63,51,True,False,True,CAR 63 (RUS) TIME 1:17.477 DELETED - TRACK LIMITS AT TURN 10 LAP 48 16:07:44
Monte Carlo,12,54,True,False,True,CAR 12 (ANT) TIME 1:20.341 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:41
Monte Carlo,1,55,True,False,True,CAR 1 (VER) TIME 1:17.547 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:11:43
Monte Carlo,87,55,True,False,True,CAR 87 (BEA) TIME 1:22.205 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:44
Monte Carlo,27,55,True,False,True,CAR 27 (HUL) TIME 1:20.376 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:13:08
Monte Carlo,27,67,True,False,True,CAR 27 (HUL) TIME 1:20.147 DELETED - TRACK LIMITS AT TURN 10 LAP 64 16:28:59
Monte Carlo,18,77,True,False,True,CAR 18 (STR) TIME 1:17.061 DELETED - TRACK LIMITS AT TURN 10 LAP 74 16:41:50
Monte Carlo,87,78,True,False,True,CAR 87 (BEA) TIME 1:17.224 DELETED - TRACK LIMITS AT TURN 10 LAP 76 16:44:08
Catalunya,43,13,True,False,True,CAR 43 (COL) TIME 1:23.037 DELETED - TRACK LIMITS AT TURN 13 LAP 12 15:19:55
Catalunya,14,14,True,False,True,CAR 14 (ALO) TIME 1:30.665 DELETED - TRACK LIMITS AT TURN 5 LAP 13 15:20:33
Catalunya,12,15,True,False,True,CAR 12 (ANT) TIME 1:22.313 DELETED - TRACK LIMITS AT TURN 10 LAP 14 15:22:08
Catalunya,44,22,True,False,True,CAR 44 (HAM) TIME 1:20.755 DELETED - TRACK LIMITS AT TURN 10 LAP 20 15:30:34
Catalunya,23,27,True,False,True,CAR 23 (ALB) TIME 1:23.477 DELETED - TRACK LIMITS AT TURN 2 LAP 24 15:35:34
Catalunya,87,33,True,False,True,CAR 87 (BEA) TIME 1:23.130 DELETED - TRACK LIMITS AT TURN 2 LAP 31 15:45:05
Catalunya,12,38,True,False,True,CAR 12 (ANT) TIME 1:20.752 DELETED - TRACK LIMITS AT TURN 10 LAP 37 15:53:39
Catalunya,87,55,True,False,True,CAR 87 (BEA) TIME 1:22.963 DELETED - TRACK LIMITS AT TURN 2 LAP 51 16:12:31
Catalunya,30,55,True,False,True,CAR 30 (LAW) TIME 1:19.805 DELETED - TRACK LIMITS AT TURN 5 LAP 52 16:14:18
Catalunya,1,63,True,False,True,CAR 1 (VER) TIME 1:18.862 DELETED - TRACK LIMITS AT TURN 2 LAP 61 16:28:50
Canadian_Grand_Prix,12,5,True,False,True,CAR 12 (ANT) TIME 1:16.878 DELETED - TRACK LIMITS AT TURN 14 LAP 3 14:06:54
Canadian_Grand_Prix,23,6,True,False,True,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 1 14:03:53
Canadian_Grand_Prix,87,44,True,False,True,CAR 87 (BEA) TIME 1:16.813 DELETED - TRACK LIMITS AT TURN 14 LAP 41 14:56:28
Canadian_Grand_Prix,10,46,True,False,True,CAR 10 (GAS) TIME 1:18.503 DELETED - TRACK LIMITS AT TURN 14 LAP 44 15:00:21
Canadian_Grand_Prix,6,48,True,False,True,CAR 6 (HAD) TIME 1:18.101 DELETED - TRACK LIMITS AT TURN 14 LAP 45 15:01:37
Canadian_Grand_Prix,87,51,True,False,True,CAR 87 (BEA) TIME 1:17.889 DELETED - TRACK LIMITS AT TURN 14 LAP 47 15:04:13
Canadian_Grand_Prix,87,59,True,False,True,CAR 87 (BEA) TIME 1:16.646 DELETED - TRACK LIMITS AT TURN 14 LAP 55 15:14:22
Canadian_Grand_Prix,55,59,True,False,True,CAR 55 (SAI) TIME 1:17.283 DELETED - TRACK LIMITS AT TURN 14 LAP 56 15:15:25
Canadian_Grand_Prix,16,66,True,False,True,CAR 16 (LEC) TIME 1:15.338 DELETED - TRACK LIMITS AT TURN 14 LAP 65 15:25:57
Austrian_Grand_Prix,87,7,True,False,True,CAR 87 (BEA) TIME 1:12.690 DELETED - TRACK LIMITS AT TURN 3 LAP 4 15:23:46
Austrian_Grand_Prix,4,15,True,False,True,CAR 4 (NOR) TIME 1:11.318 DELETED - TRACK LIMITS AT TURN 10 LAP 14 15:36:03
Austrian_Grand_Prix,18,16,True,False,True,CAR 18 (STR) TIME 1:13.402 DELETED - TRACK LIMITS AT TURN 3 LAP 15 15:36:56
Austrian_Grand_Prix,16,18,True,False,True,CAR 16 (LEC) TIME 1:11.747 DELETED - TRACK LIMITS AT TURN 1 LAP 17 15:38:42
Austrian_Grand_Prix,31,30,True,False,True,CAR 31 (OCO) TIME 1:12.205 DELETED - TRACK LIMITS AT TURN 3 LAP 27 15:51:29
Austrian_Grand_Prix,14,30,True,False,True,CAR 14 (ALO) TIME 1:13.447 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:21
Austrian_Grand_Prix,87,30,True,False,True,CAR 87 (BEA) TIME 1:12.441 DELETED - TRACK LIMITS AT TURN 1 LAP 29 15:53:35
Austrian_Grand_Prix,43,32,True,False,True,CAR 43 (COL) TIME 1:12.507 DELETED - TRACK LIMITS AT TURN 1 LAP 31 15:56:07
Austrian_Grand_Prix,81,49,True,False,True,CAR 81 (PIA) TIME 1:10.621 DELETED - TRACK LIMITS AT TURN 1 LAP 48 16:15:08
Austrian_Grand_Prix,44,49,True,False,True,CAR 44 (HAM) TIME 1:11.777 DELETED - TRACK LIMITS AT TURN 3 LAP 48 16:15:45
Austrian_Grand_Prix,81,70,True,False,True,CAR 81 (PIA) TIME 1:10.782 DELETED - TRACK LIMITS AT TURN 1 LAP 70 16:40:49
British_Grand_Prix,4,6,True,False,True,CAR 4 (NOR) TIME 1:45.033 DELETED - TRACK LIMITS AT TURN 6 LAP 5 15:12:34
British_Grand_Prix,87,7,True,False,True,CAR 87 (BEA) TIME 2:00.293 DELETED - TRACK LIMITS AT TURN 1 LAP 5 15:12:41
British_Grand_Prix,1,12,True,False,True,CAR 1 (VER) LAP DELETED - TRACK LIMITS AT TURN 14 LAP 11 15:24:40 (PIT)
British_Grand_Prix,44,13,True,False,True,CAR 44 (HAM) TIME 2:07.044 DELETED - TRACK LIMITS AT TURN 6 LAP 12 15:26:18
British_Grand_Prix,16,14,True,False,True,CAR 16 (LEC) TIME 2:00.583 DELETED - TRACK LIMITS AT TURN 12 LAP 13 15:28:53
British_Grand_Prix,44,25,True,False,True,CAR 44 (HAM) TIME 1:45.853 DELETED - TRACK LIMITS AT TURN 9 LAP 24 15:54:25
British_Grand_Prix,16,33,True,False,True,CAR 16 (LEC) TIME 1:45.187 DELETED - TRACK LIMITS AT TURN 9 LAP 32 16:08:27
British_Grand_Prix,87,38,True,False,True,CAR 87 (BEA) TIME 1:43.169 DELETED - TRACK LIMITS AT TURN 9 LAP 37 16:17:08
British_Grand_Prix,44,43,True,False,True,CAR 44 (HAM) TIME 2:09.772 DELETED - TRACK LIMITS AT TURN 3 LAP 42 16:24:48
British_Grand_Prix,1,45,True,False,True,CAR 1 (VER) TIME 1:39.479 DELETED - TRACK LIMITS AT TURN 2 LAP 43 16:26:43
British_Grand_Prix,81,46,True,False,True,CAR 81 (PIA) TIME 1:34.870 DELETED - TRACK LIMITS AT TURN 11 LAP 45 16:30:03
British_Grand_Prix,1,47,True,False,True,CAR 1 (VER) TIME 1:39.479 DELETED - TRACK LIMITS AT TURN 1 LAP 43 16:26:42
British_Grand_Prix,55,50,True,False,True,CAR 55 (SAI) TIME 1:34.080 DELETED - TRACK LIMITS AT TURN 6 LAP 46 16:32:15
British_Grand_Prix,81,52,True,False,True,CAR 81 (PIA) TIME 1:32.340 DELETED - TRACK LIMITS AT TURN 6 LAP 52 16:40:13
Spa-Francorchamps,55,6,True,False,True,CAR 55 (SAI) TIME 2:03.311 DELETED - TRACK LIMITS AT TURN 6 LAP 5 16:32:41
Spa-Francorchamps,10,8,True,False,True,CAR 10 (GAS) TIME 2:02.794 DELETED - TRACK LIMITS AT TURN 4 LAP 7 16:36:28
Spa-Francorchamps,12,8,True,False,True,CAR 12 (ANT) TIME 2:02.188 DELETED - TRACK LIMITS AT TURN 18 LAP 7 16:38:08
Spa-Francorchamps,6,9,True,False,True,CAR 6 (HAD) TIME 2:02.837 DELETED - TRACK LIMITS AT TURN 4 LAP 8 16:38:24
Spa-Francorchamps,43,9,True,False,True,CAR 43 (COL) TIME 2:04.446 DELETED - TRACK LIMITS AT TURN 4 LAP 8 16:38:33
Spa-Francorchamps,5,10,True,False,True,CAR 5 (BOR) TIME 2:03.996 DELETED - TRACK LIMITS AT TURN 4 LAP 9 16:40:29
Spa-Francorchamps,55,12,True,False,True,CAR 55 (SAI) TIME 2:04.978 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:44:49
Spa-Francorchamps,6,13,True,False,True,CAR 6 (HAD) TIME 2:04.240 DELETED - TRACK LIMITS AT TURN 4 LAP 12 16:46:40
Spa-Francorchamps,43,18,True,False,True,CAR 43 (COL) TIME 1:49.645 DELETED - TRACK LIMITS AT TURN 4 LAP 17 16:56:40
Spa-Francorchamps,4,27,True,False,True,CAR 4 (NOR) TIME 1:47.660 DELETED - TRACK LIMITS AT TURN 10 LAP 26 17:12:48
Spa-Francorchamps,55,27,True,False,True,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 26 17:13:02 (PIT)
Spa-Francorchamps,14,29,True,False,True,CAR 14 (ALO) TIME 1:48.720 DELETED - TRACK LIMITS AT TURN 6 LAP 28 17:16:45
Spa-Francorchamps,23,44,True,False,True,CAR 23 (ALB) TIME 1:47.252 DELETED - TRACK LIMITS AT TURN 10 LAP 44 17:45:15
Spa-Francorchamps,22,44,True,False,True,CAR 22 (TSU) TIME 1:48.375 DELETED - TRACK LIMITS AT TURN 4 LAP 44 17:45:10
Hungaroring,10,3,True,False,True,CAR 10 (GAS) TIME 1:25.330 DELETED - TRACK LIMITS AT TURN 1 LAP 2 15:04:55
Hungaroring,27,5,True,False,True,CAR 27 (HUL) TIME 1:24.397 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:07:43
Hungaroring,87,23,True,False,True,CAR 87 (BEA) TIME 1:23.890 DELETED - TRACK LIMITS AT TURN 14 LAP 21 15:32:32
Hungaroring,27,23,True,False,True,CAR 27 (HUL) TIME 1:24.497 DELETED - TRACK LIMITS AT TURN 7 LAP 22 15:33:23
Hungaroring,12,23,True,False,True,CAR 12 (ANT) TIME 1:43.212 DELETED - TRACK LIMITS AT TURN 7 LAP 22 15:33:42
Hungaroring,43,28,True,False,True,CAR 43 (COL) TIME 1:22.421 DELETED - TRACK LIMITS AT TURN 7 LAP 27 15:40:30
Hungaroring,4,30,True,False,True,CAR 4 (NOR) TIME 1:22.533 DELETED - TRACK LIMITS AT TURN 7 LAP 29 15:42:20
Hungaroring,63,30,True,False,True,CAR 63 (RUS) TIME 1:21.680 DELETED - TRACK LIMITS AT TURN 7 LAP 29 15:42:35
Hungaroring,44,32,True,False,True,CAR 44 (HAM) TIME 1:25.490 DELETED - TRACK LIMITS AT TURN 4 LAP 29 15:42:56
Hungaroring,23,32,True,False,True,CAR 23 (ALB) TIME 1:24.453 DELETED - TRACK LIMITS AT TURN 7 LAP 30 15:44:35
Hungaroring,43,51,True,False,True,CAR 43 (COL) TIME 1:23.690 DELETED - TRACK LIMITS AT TURN 7 LAP 47 16:08:30
Hungaroring,27,52,True,False,True,CAR 27 (HUL) TIME 1:21.837 DELETED - TRACK LIMITS AT TURN 1 LAP 49 16:10:36
Hungaroring,12,56,True,False,True,CAR 12 (ANT) TIME 1:21.234 DELETED - TRACK LIMITS AT TURN 7 LAP 55 16:18:53
Hungaroring,55,65,True,False,True,CAR 55 (SAI) TIME 1:23.355 DELETED - TRACK LIMITS AT TURN 2 LAP 61 16:27:07
Hungaroring,10,68,True,False,True,CAR 10 (GAS) TIME 1:24.101 DELETED - TRACK LIMITS AT TURN 1 LAP 64 16:31:08
Dutch_Grand_Prix,16,3,True,False,True,CAR 16 (LEC) TIME 1:17.076 DELETED - TRACK LIMITS AT TURN 3 LAP 2 15:04:59
Dutch_Grand_Prix,63,16,True,False,True,CAR 63 (RUS) TIME 1:16.228 DELETED - TRACK LIMITS AT TURN 3 LAP 13 15:18:58
Dutch_Grand_Prix,14,20,True,False,True,CAR 14 (ALO) TIME 1:30.437 DELETED - TRACK LIMITS AT TURN 3 LAP 19 15:27:09
Dutch_Grand_Prix,43,22,True,False,True,CAR 43 (COL) TIME 1:16.107 DELETED - TRACK LIMITS AT TURN 3 LAP 21 15:29:46
Dutch_Grand_Prix,16,35,True,False,True,CAR 16 (LEC) TIME 1:26.822 DELETED - TRACK LIMITS AT TURN 12 LAP 32 15:46:15
Dutch_Grand_Prix,27,72,True,False,True,CAR 27 (HUL) TIME 1:18.274 DELETED - TRACK LIMITS AT TURN 3 LAP 69 16:37:21
Dutch_Grand_Prix,55,72,True,False,True,CAR 55 (SAI) TIME 1:17.352 DELETED - TRACK LIMITS AT TURN 3 LAP 69 16:37:22
Dutch_Grand_Prix,10,72,True,False,True,CAR 10 (GAS) TIME 1:17.528 DELETED - TRACK LIMITS AT TURN 12 LAP 69 16:38:01
Italian_Grand_Prix,16,6,True,False,True,CAR 16 (LEC) TIME 1:24.525 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:08:05
Italian_Grand_Prix,18,6,True,False,True,CAR 18 (STR) TIME 1:26.506 DELETED - TRACK LIMITS AT TURN 4 LAP 2 15:05:41
Italian_Grand_Prix,12,10,True,False,True,CAR 12 (ANT) TIME 1:25.080 DELETED - TRACK LIMITS AT TURN 5 LAP 6 15:11:21
Italian_Grand_Prix,6,11,True,False,True,CAR 6 (HAD) TIME 1:25.728 DELETED - TRACK LIMITS AT TURN 1 LAP 8 15:13:53
Italian_Grand_Prix,43,11,True,False,True,CAR 43 (COL) TIME 1:24.816 DELETED - TRACK LIMITS AT TURN 5 LAP 9 15:15:41
Italian_Grand_Prix,10,16,True,False,True,CAR 10 (GAS) TIME 1:25.448 DELETED - TRACK LIMITS AT TURN 5 LAP 15 15:24:13
Italian_Grand_Prix,55,19,True,False,True,CAR 55 (SAI) TIME 1:24.342 DELETED - TRACK LIMITS AT TURN 4 LAP 17 15:26:50
Italian_Grand_Prix,10,19,True,False,True,CAR 10 (GAS) TIME 1:24.841 DELETED - TRACK LIMITS AT TURN 7 LAP 18 15:28:43
Italian_Grand_Prix,12,24,True,False,True,CAR 12 (ANT) TIME 1:23.671 DELETED - TRACK LIMITS AT TURN 5 LAP 23 15:35:14
