meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message,grand_prix,race_session_key
1229,9472,2024-03-02T14:06:41+00:00,,1.0,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED,Sakhir,9472
1229,9472,2024-03-02T14:20:01+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Sakhir,9472
1229,9472,2024-03-02T14:30:01+00:00,,1.0,Other,,,,PIT EXIT CLOSED,Sakhir,9472
1229,9472,2024-03-02T14:45:29+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 0%,Sakhir,9472
1229,9472,2024-03-02T14:57:04+00:00,,1.0,Drs,,,,DRS DISABLED,Sakhir,9472
1229,9472,2024-03-02T15:03:42+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Sakhir,9472
1229,9472,2024-03-02T15:03:59+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2,Sakhir,9472
1229,9472,2024-03-02T15:04:03+00:00,,1.0,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2,Sakhir,9472
1229,9472,2024-03-02T15:04:29+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2,Sakhir,9472
1229,9472,2024-03-02T15:04:36+00:00,,1.0,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2,Sakhir,9472
1229,9472,2024-03-02T15:05:23+00:00,,2.0,Drs,,,,DRS ENABLED,Sakhir,9472
1229,9472,2024-03-02T15:05:38+00:00,18.0,2.0,CarEvent,,,,CAR 18 (STR) SPUN AND CONTINUED AT TURN 1,Sakhir,9472
1229,9472,2024-03-02T15:05:44+00:00,,2.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,Sakhir,9472
1229,9472,2024-03-02T15:05:55+00:00,,2.0,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4,Sakhir,9472
1229,9472,2024-03-02T15:06:43+00:00,,2.0,Other,,,,TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - CAUSING A COLLISION,Sakhir,9472
1229,9472,2024-03-02T15:08:42+00:00,,4.0,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,Sakhir,9472
1229,9472,2024-03-02T15:11:18+00:00,,5.0,Other,,,,CAR 4 (NOR) TIME 1:37.787 DELETED - TRACK LIMITS AT TURN 15 LAP 3 18:08:35,Sakhir,9472
1229,9472,2024-03-02T15:11:19+00:00,,5.0,Other,,,,CAR 4 (NOR) TIME 1:37.450 DELETED - TRACK LIMITS AT TURN 15 (NEXT LAP),Sakhir,9472
1229,9472,2024-03-02T15:13:05+00:00,,6.0,Other,,,,CAR 16 (LEC) TIME 1:37.752 DELETED - TRACK LIMITS AT TURN 10 LAP 4 18:09:29,Sakhir,9472
1229,9472,2024-03-02T15:19:07+00:00,,10.0,Flag,YELLOW,Sector,4.0,YELLOW IN TRACK SECTOR 4,Sakhir,9472
1229,9472,2024-03-02T15:19:08+00:00,,10.0,Other,,,,DRS DISABLED IN ZONE 1,Sakhir,9472
1229,9472,2024-03-02T15:19:58+00:00,,11.0,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4,Sakhir,9472
1229,9472,2024-03-02T15:19:58+00:00,,11.0,Other,,,,DRS ENABLED IN ZONE 1,Sakhir,9472
1229,9472,2024-03-02T15:20:00+00:00,2.0,11.0,CarEvent,,,,CAR 2 (SAR) OFF TRACK AND CONTINUED AT TURN 4,Sakhir,9472
1229,9472,2024-03-02T15:22:00+00:00,2.0,12.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:21:59,Sakhir,9472
1229,9472,2024-03-02T15:25:12+00:00,,14.0,Other,,,,CAR 22 (TSU) TIME 1:38.912 DELETED - TRACK LIMITS AT TURN 4 LAP 10 18:19:02,Sakhir,9472
1229,9472,2024-03-02T15:26:23+00:00,2.0,15.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:26:22,Sakhir,9472
1229,9472,2024-03-02T15:27:01+00:00,2.0,15.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:27:01,Sakhir,9472
1229,9472,2024-03-02T15:30:07+00:00,2.0,17.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:30:07,Sakhir,9472
1229,9472,2024-03-02T15:30:29+00:00,2.0,17.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:30:28,Sakhir,9472
1229,9472,2024-03-02T15:33:06+00:00,2.0,18.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:33:06,Sakhir,9472
1229,9472,2024-03-02T15:44:23+00:00,2.0,26.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:44:22,Sakhir,9472
1229,9472,2024-03-02T15:50:26+00:00,,29.0,Other,,,,CAR 22 (TSU) TIME 1:38.083 DELETED - TRACK LIMITS AT TURN 13 LAP 27 18:48:03,Sakhir,9472
1229,9472,2024-03-02T15:50:40+00:00,,29.0,Other,,,,CAR 44 (HAM) TIME 1:37.201 DELETED - TRACK LIMITS AT TURN 10 LAP 27 18:47:21,Sakhir,9472
1229,9472,2024-03-02T15:52:26+00:00,2.0,31.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:52:25,Sakhir,9472
1229,9472,2024-03-02T15:52:57+00:00,2.0,31.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 18:52:56,Sakhir,9472
1229,9472,2024-03-02T15:58:08+00:00,77.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 18:58:08,Sakhir,9472
1229,9472,2024-03-02T15:59:32+00:00,77.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 18:59:32,Sakhir,9472
1229,9472,2024-03-02T16:03:28+00:00,77.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:03:27,Sakhir,9472
1229,9472,2024-03-02T16:05:43+00:00,77.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:05:43,Sakhir,9472
1229,9472,2024-03-02T16:06:10+00:00,,39.0,Other,,,,CAR 81 (PIA) TIME 1:34.774 DELETED - TRACK LIMITS AT TURN 15 LAP 37 19:04:27,Sakhir,9472
1229,9472,2024-03-02T16:06:11+00:00,,39.0,Other,,,,CAR 81 (PIA) TIME 1:35.298 DELETED - TRACK LIMITS AT TURN 15 (NEXT LAP),Sakhir,9472
1229,9472,2024-03-02T16:11:56+00:00,2.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:11:55,Sakhir,9472
1229,9472,2024-03-02T16:14:50+00:00,10.0,44.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 19:14:49,Sakhir,9472
1229,9472,2024-03-02T16:17:03+00:00,,46.0,Other,,,,CAR 10 (GAS) TIME 1:56.481 DELETED - TRACK LIMITS AT TURN 4 LAP 44 19:15:47,Sakhir,9472
1229,9472,2024-03-02T16:17:07+00:00,31.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:17:07,Sakhir,9472
1229,9472,2024-03-02T16:18:39+00:00,,47.0,Other,,,,CAR 63 (RUS) TIME 1:36.657 DELETED - TRACK LIMITS AT TURN 10 LAP 46 19:17:53,Sakhir,9472
1229,9472,2024-03-02T16:19:06+00:00,,47.0,Other,,,,CAR 1 (VER) TIME 1:34.193 DELETED - TRACK LIMITS AT TURN 4 LAP 46 19:16:58,Sakhir,9472
1229,9472,2024-03-02T16:20:49+00:00,,48.0,Other,,,,CAR 44 (HAM) TIME 1:35.226 DELETED - TRACK LIMITS AT TURN 4 LAP 47 19:19:13,Sakhir,9472
1229,9472,2024-03-02T16:21:42+00:00,,49.0,Other,,,,CAR 23 (ALB) TIME 1:36.026 DELETED - TRACK LIMITS AT TURN 4 LAP 47 19:20:01,Sakhir,9472
1229,9472,2024-03-02T16:23:03+00:00,2.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:23:03,Sakhir,9472
1229,9472,2024-03-02T16:23:49+00:00,23.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 19:23:48,Sakhir,9472
1229,9472,2024-03-02T16:24:32+00:00,,51.0,Other,,,,CAR 23 (ALB) TIME 1:37.102 DELETED - TRACK LIMITS AT TURN 10 LAP 49 19:23:50,Sakhir,9472
1229,9472,2024-03-02T16:25:15+00:00,,51.0,Other,,,,CAR 81 (PIA) TIME 1:35.984 DELETED - TRACK LIMITS AT TURN 4 LAP 50 19:24:04,Sakhir,9472
1229,9472,2024-03-02T16:28:06+00:00,22.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 19:28:05,Sakhir,9472
1229,9472,2024-03-02T16:28:24+00:00,3.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 19:28:24,Sakhir,9472
1229,9472,2024-03-02T16:28:42+00:00,,53.0,Other,,,,CAR 3 (RIC) TIME 1:37.103 DELETED - TRACK LIMITS AT TURN 13 LAP 51 19:27:11,Sakhir,9472
1229,9472,2024-03-02T16:28:44+00:00,31.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:28:44,Sakhir,9472
1229,9472,2024-03-02T16:29:34+00:00,20.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 19:29:33,Sakhir,9472
1229,9472,2024-03-02T16:30:56+00:00,24.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 19:30:55,Sakhir,9472
1229,9472,2024-03-02T16:31:05+00:00,31.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:31:05,Sakhir,9472
1229,9472,2024-03-02T16:31:18+00:00,77.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 19:31:17,Sakhir,9472
1229,9472,2024-03-02T16:32:42+00:00,2.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:32:41,Sakhir,9472
1229,9472,2024-03-02T16:34:12+00:00,,57.0,Other,,,,CAR 3 (RIC) TIME 1:37.375 DELETED - TRACK LIMITS AT TURN 4 LAP 55 19:32:49,Sakhir,9472
1229,9472,2024-03-02T16:34:28+00:00,,57.0,Other,,,,CAR 10 (GAS) TIME 1:35.908 DELETED - TRACK LIMITS AT TURN 4 LAP 55 19:33:15,Sakhir,9472
1229,9472,2024-03-02T16:35:26+00:00,,57.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG,Sakhir,9472
1229,9472,2024-03-02T16:35:53+00:00,,57.0,Other,,,,CAR 3 (RIC) TIME 1:37.662 DELETED - TRACK LIMITS AT TURN 4 LAP 56 19:34:27,Sakhir,9472
1229,9472,2024-03-02T16:36:01+00:00,3.0,57.0,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 3 (RIC) - TRACK LIMITS,Sakhir,9472
1229,9472,2024-03-02T16:38:38+00:00,,57.0,Other,,,,CAR 4 (NOR) TIME 1:35.976 DELETED - TRACK LIMITS AT TURN 13 LAP 56 19:34:20,Sakhir,9472
1230,9480,2024-03-09T16:05:03+00:00,,1.0,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED,Jeddah,9480
1230,9480,2024-03-09T16:09:22+00:00,,1.0,Other,,,,DRS ENABLED IN ZONE 1,Jeddah,9480
1230,9480,2024-03-09T16:09:30+00:00,,1.0,Other,,,,DRS ENABLED IN ZONE 3,Jeddah,9480
1230,9480,2024-03-09T16:09:50+00:00,,1.0,Other,,,,DRS ENABLED IN ZONE 2,Jeddah,9480
1230,9480,2024-03-09T16:09:55+00:00,,1.0,Other,,,,DRS DISABLED IN ZONE 1,Jeddah,9480
1230,9480,2024-03-09T16:13:01+00:00,,1.0,Other,,,,DRS ENABLED IN ZONE 1,Jeddah,9480
1230,9480,2024-03-09T16:20:00+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Jeddah,9480
1230,9480,2024-03-09T16:22:02+00:00,,1.0,Other,,,,PIT LANE INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) NOTED - UNSAFE RELEASE,Jeddah,9480
1230,9480,2024-03-09T16:30:00+00:00,,1.0,Other,,,,PIT EXIT CLOSED,Jeddah,9480
1230,9480,2024-03-09T16:45:15+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 0%,Jeddah,9480
1230,9480,2024-03-09T16:57:06+00:00,,1.0,Drs,,,,DRS DISABLED,Jeddah,9480
1230,9480,2024-03-09T17:03:59+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Jeddah,9480
1230,9480,2024-03-09T17:04:53+00:00,,1.0,Other,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE RELEASE,Jeddah,9480
1230,9480,2024-03-09T17:05:39+00:00,,2.0,Drs,,,,DRS ENABLED,Jeddah,9480
1230,9480,2024-03-09T17:10:44+00:00,,5.0,Other,,,,CAR 27 (HUL) TIME 1:37.836 DELETED - TRACK LIMITS AT TURN 2 LAP 2 20:05:53,Jeddah,9480
1230,9480,2024-03-09T17:13:31+00:00,,7.0,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15,Jeddah,9480
1230,9480,2024-03-09T17:13:32+00:00,,7.0,Other,,,,DRS DISABLED IN ZONE 1,Jeddah,9480
1230,9480,2024-03-09T17:13:48+00:00,,7.0,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15,Jeddah,9480
1230,9480,2024-03-09T17:13:50+00:00,,7.0,Flag,YELLOW,Sector,14.0,YELLOW IN TRACK SECTOR 14,Jeddah,9480
1230,9480,2024-03-09T17:13:54+00:00,18.0,7.0,CarEvent,,,,CAR 18 (STR) STOPPED AT TURN 23,Jeddah,9480
1230,9480,2024-03-09T17:14:05+00:00,,7.0,SafetyCar,,,,SAFETY CAR DEPLOYED,Jeddah,9480
1230,9480,2024-03-09T17:16:29+00:00,,8.0,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 22,Jeddah,9480
1230,9480,2024-03-09T17:19:35+00:00,,9.0,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2,Jeddah,9480
1230,9480,2024-03-09T17:19:38+00:00,,9.0,Flag,CLEAR,Sector,14.0,CLEAR IN TRACK SECTOR 14,Jeddah,9480
1230,9480,2024-03-09T17:19:41+00:00,,9.0,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15,Jeddah,9480
1230,9480,2024-03-09T17:20:12+00:00,,9.0,SafetyCar,,,,SAFETY CAR IN THIS LAP,Jeddah,9480
1230,9480,2024-03-09T17:20:51+00:00,,9.0,Flag,CLEAR,Track,,TRACK CLEAR,Jeddah,9480
1230,9480,2024-03-09T17:23:03+00:00,,11.0,Drs,,,,DRS ENABLED,Jeddah,9480
1230,9480,2024-03-09T17:23:39+00:00,,11.0,Other,,,,PIT LANE INCIDENT INVOLVING CARS 11 (PER) AND 14 (ALO) NOTED - UNSAFE RELEASE,Jeddah,9480
1230,9480,2024-03-09T17:24:06+00:00,,11.0,Other,,,,INCIDENT INVOLVING CAR 4 (NOR) NOTED - INCORRECT STARTING LOCATION,Jeddah,9480
1230,9480,2024-03-09T17:24:22+00:00,,11.0,Other,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 11 (PER) AND 14 (ALO) UNDER INVESTIGATION - UNSAFE RELEASE,Jeddah,9480
1230,9480,2024-03-09T17:25:30+00:00,,12.0,Other,,,,CORRECTION: INCIDENT INVOLVING CAR 4 (NOR) NOTED - JUMP START,Jeddah,9480
1230,9480,2024-03-09T17:26:05+00:00,,13.0,Other,,,,TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 23 (ALB) NOTED - CAUSING A COLLISION,Jeddah,9480
1230,9480,2024-03-09T17:26:32+00:00,,13.0,Other,,,,CAR 20 (MAG) TIME 1:39.463 DELETED - TRACK LIMITS AT TURN 4 LAP 10 20:21:41,Jeddah,9480
1230,9480,2024-03-09T17:26:33+00:00,,13.0,Other,,,,CAR 23 (ALB) TIME 1:40.318 DELETED - TRACK LIMITS AT TURN 4 LAP 10 20:21:41,Jeddah,9480
1230,9480,2024-03-09T17:27:17+00:00,,13.0,Other,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 23 (ALB) UNDER INVESTIGATION - CAUSING A COLLISION,Jeddah,9480
1230,9480,2024-03-09T17:28:08+00:00,,14.0,Other,,,,FIA STEWARDS: CORRECTION: INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - JUMP START,Jeddah,9480
1230,9480,2024-03-09T17:28:31+00:00,,14.0,Other,,,,FIA STEWARDS: CORRECTION: INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - JUMP START,Jeddah,9480
1230,9480,2024-03-09T17:30:21+00:00,,15.0,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - UNSAFE RELEASE,Jeddah,9480
1230,9480,2024-03-09T17:31:11+00:00,,16.0,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - CAUSING A COLLISION,Jeddah,9480
1230,9480,2024-03-09T17:34:36+00:00,,18.0,Other,,,,CAR 81 (PIA) TIME 1:35.057 DELETED - TRACK LIMITS AT TURN 2 LAP 17 20:32:30,Jeddah,9480
1230,9480,2024-03-09T17:35:39+00:00,,19.0,Other,,,,CAR 20 (MAG) TIME 1:36.100 DELETED - TRACK LIMITS AT TURN 23 LAP 16 20:32:17,Jeddah,9480
1230,9480,2024-03-09T17:36:55+00:00,,20.0,Other,,,,TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Jeddah,9480
1230,9480,2024-03-09T17:38:53+00:00,,21.0,Other,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Jeddah,9480
1230,9480,2024-03-09T17:39:01+00:00,,21.0,Other,,,,CAR 20 (MAG) TIME 1:36.621 DELETED - TRACK LIMITS AT TURN 5 LAP 17 20:32:54,Jeddah,9480
1230,9480,2024-03-09T17:39:14+00:00,,21.0,Other,,,,CAR 4 (NOR) TIME 1:35.607 DELETED - TRACK LIMITS AT TURN 23 LAP 18 20:35:09,Jeddah,9480
1230,9480,2024-03-09T17:40:04+00:00,,22.0,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Jeddah,9480
1230,9480,2024-03-09T17:42:11+00:00,,23.0,Other,,,,CAR 23 (ALB) TIME 1:36.016 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:41,Jeddah,9480
1230,9480,2024-03-09T17:45:25+00:00,,25.0,Other,,,,CAR 77 (BOT) TIME 1:36.251 DELETED - TRACK LIMITS AT PIT ENTRY LAP 23 20:43:50,Jeddah,9480
1230,9480,2024-03-09T17:54:04+00:00,,31.0,Other,,,,CAR 22 (TSU) TIME 1:36.731 DELETED - TRACK LIMITS AT TURN 2 LAP 29 20:51:55,Jeddah,9480
1230,9480,2024-03-09T17:57:12+00:00,,33.0,Other,,,,CAR 1 (VER) TIME 1:32.752 DELETED - TRACK LIMITS AT TURN 23 LAP 29 20:52:04,Jeddah,9480
1230,9480,2024-03-09T18:02:09+00:00,,36.0,Other,,,,CAR 81 (PIA) TIME 1:34.118 DELETED - TRACK LIMITS AT TURN 2 LAP 35 21:00:39,Jeddah,9480
1230,9480,2024-03-09T18:02:56+00:00,,36.0,Other,,,,CAR 23 (ALB) TIME 1:35.050 DELETED - TRACK LIMITS AT TURN 2 LAP 35 21:01:27,Jeddah,9480
1230,9480,2024-03-09T18:09:09+00:00,,40.0,Other,,,,INCIDENT INVOLVING CAR 4 (NOR) NOTED - WEAVING ON STRAIGHT,Jeddah,9480
1230,9480,2024-03-09T18:10:32+00:00,4.0,41.0,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - WEAVING ON STRAIGHT,Jeddah,9480
1230,9480,2024-03-09T18:12:25+00:00,,43.0,Other,,,,CAR 3 (RIC) TIME 1:34.574 DELETED - TRACK LIMITS AT TURN 4 LAP 41 21:11:04,Jeddah,9480
1230,9480,2024-03-09T18:12:27+00:00,3.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 21:12:27,Jeddah,9480
1230,9480,2024-03-09T18:15:57+00:00,2.0,45.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 21:15:57,Jeddah,9480
1230,9480,2024-03-09T18:16:17+00:00,77.0,45.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:16:17,Jeddah,9480
1230,9480,2024-03-09T18:18:03+00:00,22.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:18:03,Jeddah,9480
1230,9480,2024-03-09T18:20:58+00:00,31.0,48.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:20:58,Jeddah,9480
1230,9480,2024-03-09T18:21:54+00:00,3.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 21:21:53,Jeddah,9480
1230,9480,2024-03-09T18:22:17+00:00,,49.0,Other,,,,CAR 63 (RUS) TIME 1:32.880 DELETED - TRACK LIMITS AT TURN 2 LAP 48 21:20:50,Jeddah,9480
1230,9480,2024-03-09T18:23:03+00:00,,49.0,Other,,,,CAR 20 (MAG) TIME 1:33.474 DELETED - TRACK LIMITS AT TURN 4 LAP 48 21:21:45,Jeddah,9480
1230,9480,2024-03-09T18:24:12+00:00,3.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 21:24:11,Jeddah,9480
1230,9480,2024-03-09T18:24:41+00:00,,50.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG,Jeddah,9480
1231,9488,2024-03-24T03:05:38+00:00,,1.0,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED,Melbourne,9488
1231,9488,2024-03-24T03:20:01+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Melbourne,9488
1231,9488,2024-03-24T03:30:01+00:00,,1.0,Other,,,,PIT EXIT CLOSED,Melbourne,9488
1231,9488,2024-03-24T03:45:10+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 0 %,Melbourne,9488
1231,9488,2024-03-24T03:57:06+00:00,,1.0,Drs,,,,DRS DISABLED,Melbourne,9488
1231,9488,2024-03-24T04:03:12+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Melbourne,9488
1231,9488,2024-03-24T04:04:44+00:00,,2.0,Drs,,,,DRS ENABLED,Melbourne,9488
1231,9488,2024-03-24T04:17:56+00:00,,11.0,Other,,,,CAR 44 (HAM) TIME 1:24.295 DELETED - TRACK LIMITS AT TURN 2 LAP 10 15:16:17,Melbourne,9488
1231,9488,2024-03-24T04:26:08+00:00,,17.0,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15,Melbourne,9488
1231,9488,2024-03-24T04:26:08+00:00,,17.0,Other,,,,DRS DISABLED IN ZONE 2,Melbourne,9488
1231,9488,2024-03-24T04:26:24+00:00,,17.0,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED,Melbourne,9488
1231,9488,2024-03-24T04:26:45+00:00,,17.0,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15,Melbourne,9488
1231,9488,2024-03-24T04:27:11+00:00,44.0,17.0,CarEvent,,,,CAR 44 (HAM) STOPPED AT TURN 10,Melbourne,9488
1231,9488,2024-03-24T04:27:29+00:00,,18.0,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING,Melbourne,9488
1231,9488,2024-03-24T04:27:36+00:00,,18.0,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15,Melbourne,9488
1231,9488,2024-03-24T04:27:43+00:00,,18.0,Flag,CLEAR,Track,,TRACK CLEAR,Melbourne,9488
1231,9488,2024-03-24T04:27:45+00:00,,18.0,Drs,,,,DRS ENABLED,Melbourne,9488
1231,9488,2024-03-24T04:53:11+00:00,3.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:53:11,Melbourne,9488
1231,9488,2024-03-24T04:53:20+00:00,3.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:53:20,Melbourne,9488
1231,9488,2024-03-24T04:54:02+00:00,31.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:54:01,Melbourne,9488
1231,9488,2024-03-24T05:00:40+00:00,24.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:40,Melbourne,9488
1231,9488,2024-03-24T05:00:53+00:00,24.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:53,Melbourne,9488
1231,9488,2024-03-24T05:01:34+00:00,,42.0,Other,,,,CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 41 15:59:59,Melbourne,9488
1231,9488,2024-03-24T05:01:44+00:00,10.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:01:43,Melbourne,9488
1231,9488,2024-03-24T05:02:17+00:00,77.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:02:17,Melbourne,9488
1231,9488,2024-03-24T05:02:50+00:00,10.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:02:50,Melbourne,9488
1231,9488,2024-03-24T05:03:03+00:00,24.0,44.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:03:03,Melbourne,9488
